,Fornecedor,Numero_Serial,Manutenção_Preventiva,Manutenção_Emergencial,Manutenção_Corretiva,total,data,Equipamentos,Manutenção preditiva
16002,SteelForce Equipamentos,YFRPJQCD5T,2.0,0.0,0.0,2.0,2024-01-04,Esmerilhadeira,0.0
16003,SteelForce Equipamentos,U3BYG0GIR6,,,,,2024-01-04,Esmerilhadeira,
16004,SteelForce Equipamentos,22Z1ZY62GW,,,,,2024-01-04,Esmerilhadeira,
16005,SteelForce Equipamentos,2OHXYN6I81,29.0,0.0,0.0,29.0,2024-01-04,Esmerilhadeira,0.0
16006,SteelForce Equipamentos,A718BIIS7F,,,,,2024-01-04,Esmerilhadeira,
16007,SteelForce Equipamentos,WNOM42V8HN,,,,,2024-01-04,Esmerilhadeira,
16008,SteelForce Equipamentos,HAF22QY0LD,,,,,2024-01-04,Esmerilhadeira,
16009,SteelForce Equipamentos,LDQHJK1Y7E,,,,,2024-01-04,Esmerilhadeira,
16010,SteelForce Equipamentos,D300TTI541,,,,,2024-01-04,Esmerilhadeira,
16011,SteelForce Equipamentos,3PON5RAHTL,,,,,2024-01-04,Esmerilhadeira,
16012,SteelForce Equipamentos,7DYAV2MN70,,,,,2024-01-04,Esmerilhadeira,
16013,SteelForce Equipamentos,DGZVQPMIAS,,,,,2024-01-04,Esmerilhadeira,
16014,SteelForce Equipamentos,RH3OZG96F0,,,,,2024-01-04,Esmerilhadeira,
16015,SteelForce Equipamentos,CEB7A13ZYJ,,,,,2024-01-04,Esmerilhadeira,
16016,SteelForce Equipamentos,RMFU1TGAK1,50.0,0.0,0.0,50.0,2024-01-04,Esmerilhadeira,0.0
16017,SteelForce Equipamentos,6WQ54VIJCP,0.0,0.0,0.0,0.0,2024-01-04,Esmerilhadeira,0.0
16018,SteelForce Equipamentos,YLF8AOH8XN,,,,,2024-01-04,Esmerilhadeira,
16019,SteelForce Equipamentos,J5HD57YEG3,78.0,0.0,0.0,78.0,2024-01-04,Esmerilhadeira,0.0
16020,SteelForce Equipamentos,6EB5GJIZI0,221.0,0.0,0.0,221.0,2024-01-04,Esmerilhadeira,0.0
16021,SteelForce Equipamentos,8V8FW1GXCX,415.0,0.0,0.0,415.0,2024-01-04,Esmerilhadeira,0.0
16022,SteelForce Equipamentos,S63EVYO0LF,137.0,0.0,0.0,137.0,2024-01-04,Esmerilhadeira,0.0
16023,SteelForce Equipamentos,B4E8YUESY5,256.0,0.0,0.0,256.0,2024-01-04,Esmerilhadeira,0.0
16024,SteelForce Equipamentos,1CJK32FZGB,,,,,2024-01-04,Esmerilhadeira,
16025,IronTech Equipamentos,NGZHF99WFA,0.0,0.0,0.0,0.0,2024-01-04,Máquina de Corte de Metais Não Ferrosos,0.0
16026,IronTech Equipamentos,TVSHQOW73X,132.0,0.0,0.0,132.0,2024-01-04,Máquina de Corte de Metais Não Ferrosos,0.0
16027,IronTech Equipamentos,RCT7GZHQXQ,,,,,2024-01-04,Máquina de Corte de Metais Não Ferrosos,
16028,IronTech Equipamentos,M1QHOP6QGG,0.0,56.0,0.0,56.0,2024-01-04,Máquina de Corte de Metais Não Ferrosos,0.0
16029,IronTech Equipamentos,3AZ0A79G3F,,,,,2024-01-04,Máquina de Corte de Metais Não Ferrosos,
16030,IronTech Equipamentos,SN5VA3KMAZ,238.0,0.0,0.0,238.0,2024-01-04,Máquina de Corte de Metais Não Ferrosos,0.0
16031,IronTech Equipamentos,HXESWMD4FQ,360.0,0.0,0.0,360.0,2024-01-04,Máquina de Corte de Metais Não Ferrosos,0.0
16032,IronTech Equipamentos,VP2DFX2556,10.0,74.0,5.0,89.0,2024-01-04,Máquina de Corte de Metais Não Ferrosos,5.0
16033,IronTech Equipamentos,JQVSPTZ0GL,276.0,0.0,0.0,276.0,2024-01-04,Máquina de Corte de Metais Não Ferrosos,0.0
16034,PowerSteel Equipamentos,CXK226SJX8,93.0,0.0,0.0,93.0,2024-01-04,Máquina de Corte de Borracha,0.0
16035,PowerSteel Equipamentos,SBWWQXIZT9,96.0,0.0,0.0,96.0,2024-01-04,Máquina de Corte de Borracha,0.0
16036,PowerSteel Equipamentos,AAZNJLHTUM,309.0,0.0,0.0,309.0,2024-01-04,Máquina de Corte de Borracha,0.0
16037,PowerSteel Equipamentos,213J06W1XQ,49.0,0.0,0.0,49.0,2024-01-04,Máquina de Corte de Borracha,0.0
16038,PowerSteel Equipamentos,0R4ZR7E6W8,85.0,0.0,0.0,85.0,2024-01-04,Máquina de Corte de Borracha,0.0
16039,PowerSteel Equipamentos,VCS6MPLEBK,61.0,0.0,0.0,61.0,2024-01-04,Máquina de Corte de Borracha,0.0
16040,PowerSteel Equipamentos,TGWPWDBAPO,32.0,0.0,0.0,32.0,2024-01-04,Máquina de Corte de Borracha,0.0
16041,PowerSteel Equipamentos,7YSH2RZ7QW,106.0,0.0,0.0,106.0,2024-01-04,Máquina de Corte de Borracha,0.0
16042,PowerSteel Equipamentos,8YPJLXMGXO,69.0,0.0,0.0,69.0,2024-01-04,Máquina de Corte de Borracha,0.0
16043,PowerSteel Equipamentos,PK8H8K0XQF,40.0,0.0,0.0,40.0,2024-01-04,Máquina de Corte de Borracha,0.0
16044,PowerSteel Equipamentos,ETMJO8AJQZ,92.0,0.0,0.0,92.0,2024-01-04,Máquina de Corte de Borracha,0.0
16045,PowerSteel Equipamentos,MDK8UUL5DE,170.0,0.0,0.0,170.0,2024-01-04,Máquina de Corte de Borracha,0.0
16046,PowerSteel Equipamentos,SRUIJ9P5WK,117.0,0.0,0.0,117.0,2024-01-04,Máquina de Corte de Borracha,0.0
16047,PowerSteel Equipamentos,75R1W15773,90.0,0.0,0.0,90.0,2024-01-04,Máquina de Corte de Borracha,0.0
16048,PowerSteel Equipamentos,WUBMRBB15Q,134.0,0.0,0.0,134.0,2024-01-04,Máquina de Corte de Borracha,0.0
16049,PowerSteel Equipamentos,G8NC5EOZ3I,83.0,0.0,0.0,83.0,2024-01-04,Máquina de Corte de Borracha,0.0
16050,PowerSteel Equipamentos,PCPTN37C74,62.0,0.0,0.0,62.0,2024-01-04,Máquina de Corte de Borracha,0.0
16051,PowerSteel Equipamentos,6JB8442VR5,53.0,0.0,0.0,53.0,2024-01-04,Máquina de Corte de Borracha,0.0
16052,PowerSteel Equipamentos,249GHJ9RMZ,69.0,0.0,0.0,69.0,2024-01-04,Máquina de Corte de Borracha,0.0
16053,PowerSteel Equipamentos,RKJ954VCVK,466.0,0.0,0.0,466.0,2024-01-04,Máquina de Corte de Borracha,0.0
16054,PowerSteel Equipamentos,2NR8RJG8LC,96.0,0.0,0.0,96.0,2024-01-04,Máquina de Corte de Borracha,0.0
16055,PowerSteel Equipamentos,3F5SLAOHY2,54.0,0.0,0.0,54.0,2024-01-04,Máquina de Corte de Borracha,0.0
16056,PowerSteel Equipamentos,NA6EF73IGO,317.0,0.0,0.0,317.0,2024-01-04,Máquina de Corte de Borracha,0.0
16057,PowerSteel Equipamentos,RCVWERBN0B,50.0,0.0,0.0,50.0,2024-01-04,Máquina de Corte de Borracha,0.0
16058,PowerSteel Equipamentos,VD8R88X3IQ,110.0,0.0,0.0,110.0,2024-01-04,Máquina de Corte de Borracha,0.0
16059,PowerSteel Equipamentos,TIJES18Y2Q,53.0,0.0,0.0,53.0,2024-01-04,Máquina de Corte de Borracha,0.0
16060,PowerSteel Equipamentos,JED08B7EM3,56.0,0.0,0.0,56.0,2024-01-04,Máquina de Corte de Borracha,0.0
16061,PowerSteel Equipamentos,1G8OX8M31X,95.0,0.0,0.0,95.0,2024-01-04,Máquina de Corte de Borracha,0.0
16062,PowerSteel Equipamentos,VWUDHXX7K1,95.0,0.0,0.0,95.0,2024-01-04,Máquina de Corte de Borracha,0.0
16063,PowerSteel Equipamentos,H4SHXPH5AV,103.0,0.0,0.0,103.0,2024-01-04,Máquina de Corte de Borracha,0.0
16064,PowerSteel Equipamentos,5JN2YJDJ66,108.0,0.0,0.0,108.0,2024-01-04,Máquina de Corte de Borracha,0.0
16065,PowerSteel Equipamentos,L6FKWYK4T7,108.0,0.0,0.0,108.0,2024-01-04,Máquina de Corte de Borracha,0.0
16066,PowerSteel Equipamentos,SQFPYSFDLA,92.0,0.0,0.0,92.0,2024-01-04,Máquina de Corte de Borracha,0.0
16067,PowerSteel Equipamentos,A32DTIQI42,122.0,0.0,0.0,122.0,2024-01-04,Máquina de Corte de Borracha,0.0
16068,PowerSteel Equipamentos,8ELU9B8I1T,111.0,0.0,0.0,111.0,2024-01-04,Máquina de Corte de Borracha,0.0
16069,PowerSteel Equipamentos,DMF3BUTUSC,,,,,2024-01-04,Máquina de Corte de Borracha,
16070,PowerSteel Equipamentos,2GZ9WE1SU9,198.0,0.0,0.0,198.0,2024-01-04,Máquina de Corte de Borracha,0.0
16071,PowerSteel Equipamentos,248MXC4HZC,,,,,2024-01-04,Máquina de Corte de Borracha,
16072,PowerSteel Equipamentos,16OLDWNG51,84.0,0.0,0.0,84.0,2024-01-04,Máquina de Corte de Borracha,0.0
16073,PowerSteel Equipamentos,V8ISLIE0Y0,113.0,0.0,0.0,113.0,2024-01-04,Máquina de Corte de Borracha,0.0
16074,PowerSteel Equipamentos,NX5YBK2I4A,152.0,0.0,0.0,152.0,2024-01-04,Máquina de Corte de Borracha,0.0
16075,PowerSteel Equipamentos,YQQGXPHQT7,82.0,0.0,0.0,82.0,2024-01-04,Máquina de Corte de Borracha,0.0
16076,PowerSteel Equipamentos,CX1PXPSTZG,86.0,0.0,0.0,86.0,2024-01-04,Máquina de Corte de Borracha,0.0
16077,PowerSteel Equipamentos,Z5T56YIX4W,57.0,0.0,0.0,57.0,2024-01-04,Máquina de Corte de Borracha,0.0
16078,PowerSteel Equipamentos,P6BVSHOF6Y,111.0,0.0,0.0,111.0,2024-01-04,Máquina de Corte de Borracha,0.0
16079,PowerSteel Equipamentos,VO26HTZADI,102.0,0.0,0.0,102.0,2024-01-04,Máquina de Corte de Borracha,0.0
16080,PowerSteel Equipamentos,MJO2FMRODN,84.0,0.0,0.0,84.0,2024-01-04,Máquina de Corte de Borracha,0.0
16081,PowerSteel Equipamentos,CLM4NY6GR8,136.0,0.0,0.0,136.0,2024-01-04,Máquina de Corte de Borracha,0.0
16082,PowerSteel Equipamentos,XOM980J3BH,91.0,0.0,0.0,91.0,2024-01-04,Máquina de Corte de Borracha,0.0
16083,PowerSteel Equipamentos,WA77KVBMJR,78.0,0.0,0.0,78.0,2024-01-04,Máquina de Corte de Borracha,0.0
16084,PowerSteel Equipamentos,ZTNEZWYIL1,105.0,0.0,0.0,105.0,2024-01-04,Máquina de Corte de Borracha,0.0
16085,PowerSteel Equipamentos,R63SNNZL59,57.0,0.0,0.0,57.0,2024-01-04,Máquina de Corte de Borracha,0.0
16086,PowerSteel Equipamentos,ULYNW8KR5V,121.0,0.0,0.0,121.0,2024-01-04,Máquina de Corte de Borracha,0.0
16087,PowerSteel Equipamentos,D793ZAUS72,73.0,0.0,0.0,73.0,2024-01-04,Máquina de Corte de Borracha,0.0
16088,PowerSteel Equipamentos,W0AM0YZL0X,128.0,0.0,0.0,128.0,2024-01-04,Máquina de Corte de Borracha,0.0
16089,PowerSteel Equipamentos,VFH2BHBKX3,173.0,0.0,0.0,173.0,2024-01-04,Máquina de Corte de Borracha,0.0
16090,PowerSteel Equipamentos,E9Y369QSK4,111.0,0.0,0.0,111.0,2024-01-04,Máquina de Corte de Borracha,0.0
16091,PowerSteel Equipamentos,YO51ZH9252,87.0,0.0,0.0,87.0,2024-01-04,Máquina de Corte de Borracha,0.0
16092,PowerSteel Equipamentos,Z00KS7GUA7,93.0,0.0,0.0,93.0,2024-01-04,Máquina de Corte de Borracha,0.0
16093,PowerSteel Equipamentos,IP3PUVAVDI,28.0,0.0,0.0,28.0,2024-01-04,Máquina de Corte de Borracha,0.0
16094,PowerSteel Equipamentos,P4P765B4ZS,220.0,0.0,0.0,220.0,2024-01-04,Máquina de Corte de Borracha,0.0
16095,PowerSteel Equipamentos,MJ23CXIAXE,180.0,0.0,0.0,180.0,2024-01-04,Máquina de Corte de Borracha,0.0
16096,PowerSteel Equipamentos,H5UY62RI3D,75.0,0.0,0.0,75.0,2024-01-04,Máquina de Corte de Borracha,0.0
16097,PowerSteel Equipamentos,CZ7I4XL5TZ,105.0,0.0,0.0,105.0,2024-01-04,Máquina de Corte de Borracha,0.0
16098,PowerSteel Equipamentos,FA2L7NNYDN,99.0,0.0,0.0,99.0,2024-01-04,Máquina de Corte de Borracha,0.0
16099,PowerSteel Equipamentos,61TR8RI6M1,,,,,2024-01-04,Máquina de Corte de Borracha,
16100,PowerSteel Equipamentos,C9SXKN5VNB,62.0,0.0,0.0,62.0,2024-01-04,Máquina de Corte de Borracha,0.0
16101,PowerSteel Equipamentos,WKZOE6SZ5P,182.0,0.0,0.0,182.0,2024-01-04,Máquina de Corte de Borracha,0.0
16102,PowerSteel Equipamentos,2XSYOH9SAH,54.0,0.0,0.0,54.0,2024-01-04,Máquina de Corte de Borracha,0.0
16103,PowerSteel Equipamentos,ZNUCOMS4RD,60.0,0.0,0.0,60.0,2024-01-04,Máquina de Corte de Borracha,0.0
16104,PowerSteel Equipamentos,DWMUSB1EOF,119.0,0.0,0.0,119.0,2024-01-04,Máquina de Corte de Borracha,0.0
16105,PowerSteel Equipamentos,0PXM9LXHG3,94.0,0.0,0.0,94.0,2024-01-04,Máquina de Corte de Borracha,0.0
16106,PowerSteel Equipamentos,KZFNCOTTIW,113.0,0.0,0.0,113.0,2024-01-04,Máquina de Corte de Borracha,0.0
16107,PowerSteel Equipamentos,TH26WWYX22,129.0,0.0,0.0,129.0,2024-01-04,Máquina de Corte de Borracha,0.0
16108,PowerSteel Equipamentos,B59Z8FGKUP,98.0,0.0,0.0,98.0,2024-01-04,Máquina de Corte de Borracha,0.0
16109,PowerSteel Equipamentos,S8X22BTHBI,197.0,0.0,0.0,197.0,2024-01-04,Máquina de Corte de Borracha,0.0
16110,PowerSteel Equipamentos,LN0E2397UF,76.0,0.0,0.0,76.0,2024-01-04,Máquina de Corte de Borracha,0.0
16111,PowerSteel Equipamentos,GBF3GW4YNB,109.0,0.0,0.0,109.0,2024-01-04,Máquina de Corte de Borracha,0.0
16112,PowerSteel Equipamentos,B6WJYS6CRF,72.0,0.0,0.0,72.0,2024-01-04,Máquina de Corte de Borracha,0.0
16113,PowerSteel Equipamentos,5TED9UCWO5,96.0,0.0,0.0,96.0,2024-01-04,Máquina de Corte de Borracha,0.0
16114,PowerSteel Equipamentos,SWQR9Q3LTK,,,,,2024-01-04,Máquina de Corte de Borracha,
16115,PowerSteel Equipamentos,PJHT0I425G,46.0,0.0,0.0,46.0,2024-01-04,Máquina de Corte de Borracha,0.0
16116,PowerSteel Equipamentos,IKY578Y9EZ,151.0,0.0,0.0,151.0,2024-01-04,Máquina de Corte de Borracha,0.0
16117,PowerSteel Equipamentos,IFPU0D2X7B,43.0,0.0,0.0,43.0,2024-01-04,Máquina de Corte de Borracha,0.0
16118,PowerSteel Equipamentos,DQP71QNOKL,84.0,0.0,0.0,84.0,2024-01-04,Máquina de Corte de Borracha,0.0
16119,PowerSteel Equipamentos,SODU1S0JMM,45.0,0.0,0.0,45.0,2024-01-04,Máquina de Corte de Borracha,0.0
16120,PowerSteel Equipamentos,LB0BSUVYT8,222.0,0.0,0.0,222.0,2024-01-04,Máquina de Corte de Borracha,0.0
16121,PowerSteel Equipamentos,DNAUXFYOYP,64.0,0.0,0.0,64.0,2024-01-04,Máquina de Corte de Borracha,0.0
16122,PowerSteel Equipamentos,6UXOWW5M7W,66.0,0.0,0.0,66.0,2024-01-04,Máquina de Corte de Borracha,0.0
16123,PowerSteel Equipamentos,8NMN7MMMKI,117.0,0.0,0.0,117.0,2024-01-04,Máquina de Corte de Borracha,0.0
16124,PowerSteel Equipamentos,HM78Q9T70H,82.0,0.0,0.0,82.0,2024-01-04,Máquina de Corte de Borracha,0.0
16125,PowerSteel Equipamentos,8EV3RJ2QEJ,105.0,0.0,0.0,105.0,2024-01-04,Máquina de Corte de Borracha,0.0
16126,PowerSteel Equipamentos,0003TBE76K,96.0,0.0,0.0,96.0,2024-01-04,Máquina de Corte de Borracha,0.0
16127,PowerSteel Equipamentos,ATBRGQ0UQ6,27.0,0.0,0.0,27.0,2024-01-04,Máquina de Corte de Borracha,0.0
16128,PowerSteel Equipamentos,J0ETDRDTAC,75.0,0.0,0.0,75.0,2024-01-04,Máquina de Corte de Borracha,0.0
16129,PowerSteel Equipamentos,XBZD8E1M26,80.0,0.0,0.0,80.0,2024-01-04,Máquina de Corte de Borracha,0.0
16130,PowerSteel Equipamentos,WRKVJGLZD9,120.0,0.0,0.0,120.0,2024-01-04,Máquina de Corte de Borracha,0.0
16131,PowerSteel Equipamentos,3R3ZCPYUCW,51.0,0.0,0.0,51.0,2024-01-04,Máquina de Corte de Borracha,0.0
16132,PowerSteel Equipamentos,9U4YSU5XKV,152.0,0.0,0.0,152.0,2024-01-04,Máquina de Corte de Borracha,0.0
16133,PowerSteel Equipamentos,X8Y6JP2YCA,113.0,0.0,0.0,113.0,2024-01-04,Máquina de Corte de Borracha,0.0
16134,PowerSteel Equipamentos,NEBLSLK7AV,45.0,0.0,0.0,45.0,2024-01-04,Máquina de Corte de Borracha,0.0
16135,PowerSteel Equipamentos,T771AP6CNA,123.0,0.0,0.0,123.0,2024-01-04,Máquina de Corte de Borracha,0.0
16136,PowerSteel Equipamentos,7YS63NKPV9,87.0,0.0,0.0,87.0,2024-01-04,Máquina de Corte de Borracha,0.0
16137,PowerSteel Equipamentos,MX19RUTEV2,208.0,0.0,0.0,208.0,2024-01-04,Máquina de Corte de Borracha,0.0
16138,PowerSteel Equipamentos,W4BET37Z4O,,,,,2024-01-04,Máquina de Corte de Borracha,
16139,PowerSteel Equipamentos,NUTDA6BFB9,42.0,0.0,0.0,42.0,2024-01-04,Máquina de Corte de Borracha,0.0
16140,PowerSteel Equipamentos,G2AWZT1DNT,73.0,0.0,0.0,73.0,2024-01-04,Máquina de Corte de Borracha,0.0
16141,PowerSteel Equipamentos,GHCKW7Y28X,61.0,0.0,0.0,61.0,2024-01-04,Máquina de Corte de Borracha,0.0
16142,PowerSteel Equipamentos,9QZUHOIE7L,129.0,0.0,0.0,129.0,2024-01-04,Máquina de Corte de Borracha,0.0
16143,PowerSteel Equipamentos,IDAAAFWEHU,65.0,0.0,0.0,65.0,2024-01-04,Máquina de Corte de Borracha,0.0
16144,PowerSteel Equipamentos,WXFUHPVC3S,31.0,0.0,0.0,31.0,2024-01-04,Máquina de Corte de Borracha,0.0
16145,PowerSteel Equipamentos,KHSHFRM08E,48.0,0.0,0.0,48.0,2024-01-04,Máquina de Corte de Borracha,0.0
16146,PowerSteel Equipamentos,JJZL4WQC5D,80.0,0.0,0.0,80.0,2024-01-04,Máquina de Corte de Borracha,0.0
16147,PowerSteel Equipamentos,AGL9LEDUTT,66.0,0.0,0.0,66.0,2024-01-04,Máquina de Corte de Borracha,0.0
16148,PowerSteel Equipamentos,LUO4ZV709P,48.0,0.0,0.0,48.0,2024-01-04,Máquina de Corte de Borracha,0.0
16149,PowerSteel Equipamentos,SAB7481Y48,67.0,0.0,0.0,67.0,2024-01-04,Máquina de Corte de Borracha,0.0
16150,PowerSteel Equipamentos,WLW7J6GSK5,169.0,0.0,0.0,169.0,2024-01-04,Máquina de Corte de Borracha,0.0
16151,PowerSteel Equipamentos,6A9TDAFY3S,98.0,0.0,0.0,98.0,2024-01-04,Máquina de Corte de Borracha,0.0
16152,PowerSteel Equipamentos,XDO6E69ON2,110.0,0.0,0.0,110.0,2024-01-04,Máquina de Corte de Borracha,0.0
16153,PowerSteel Equipamentos,NOA4TX89XE,147.0,0.0,0.0,147.0,2024-01-04,Máquina de Corte de Borracha,0.0
16154,PowerSteel Equipamentos,BFIIQFMEWI,63.0,0.0,0.0,63.0,2024-01-04,Máquina de Corte de Borracha,0.0
16155,PowerSteel Equipamentos,8BTJBMAG3R,125.0,0.0,0.0,125.0,2024-01-04,Máquina de Corte de Borracha,0.0
16156,PowerSteel Equipamentos,7Y8G3Y54UQ,189.0,0.0,0.0,189.0,2024-01-04,Máquina de Corte de Borracha,0.0
16157,PowerSteel Equipamentos,XB2R4RYMNL,72.0,0.0,0.0,72.0,2024-01-04,Máquina de Corte de Borracha,0.0
16158,PowerSteel Equipamentos,YB7IU60VJE,34.0,0.0,0.0,34.0,2024-01-04,Máquina de Corte de Borracha,0.0
16159,PowerSteel Equipamentos,L8QUM1V5UQ,,,,,2024-01-04,Máquina de Corte de Borracha,
16160,PowerSteel Equipamentos,0YR6WMGZWX,163.0,0.0,0.0,163.0,2024-01-04,Máquina de Corte de Borracha,0.0
16161,PowerSteel Equipamentos,35SX30AMMQ,205.0,0.0,0.0,205.0,2024-01-04,Máquina de Corte de Borracha,0.0
16162,PowerSteel Equipamentos,YJ1X9QIMIX,50.0,0.0,0.0,50.0,2024-01-04,Máquina de Corte de Borracha,0.0
16163,PowerSteel Equipamentos,MDJLNGQ4T6,75.0,0.0,0.0,75.0,2024-01-04,Máquina de Corte de Borracha,0.0
16164,PowerSteel Equipamentos,DW8WYPMH1D,120.0,0.0,0.0,120.0,2024-01-04,Máquina de Corte de Borracha,0.0
16165,PowerSteel Equipamentos,Y2N4X9OHYA,164.0,0.0,0.0,164.0,2024-01-04,Máquina de Corte de Borracha,0.0
16166,PowerSteel Equipamentos,FWO1FX3TEX,136.0,0.0,0.0,136.0,2024-01-04,Máquina de Corte de Borracha,0.0
16167,PowerSteel Equipamentos,G7C1Z0QOMV,69.0,0.0,0.0,69.0,2024-01-04,Máquina de Corte de Borracha,0.0
16168,PowerSteel Equipamentos,B2P8TPHDCJ,71.0,0.0,0.0,71.0,2024-01-04,Máquina de Corte de Borracha,0.0
16169,PowerSteel Equipamentos,OE1HSACK0A,58.0,0.0,0.0,58.0,2024-01-04,Máquina de Corte de Borracha,0.0
16170,PowerSteel Equipamentos,AN0EE2XQR3,55.0,0.0,0.0,55.0,2024-01-04,Máquina de Corte de Borracha,0.0
16171,PowerSteel Equipamentos,VLCOLCBZN4,338.0,0.0,0.0,338.0,2024-01-04,Máquina de Corte de Borracha,0.0
16172,PowerSteel Equipamentos,ZWAMZX8FB8,94.0,0.0,0.0,94.0,2024-01-04,Máquina de Corte de Borracha,0.0
16173,PowerSteel Equipamentos,OSXFXX6FW3,57.0,0.0,0.0,57.0,2024-01-04,Máquina de Corte de Borracha,0.0
16174,PowerSteel Equipamentos,SWZ55Y9R3O,50.0,0.0,0.0,50.0,2024-01-04,Máquina de Corte de Borracha,0.0
16175,PowerSteel Equipamentos,G9LP37IOSD,112.0,0.0,0.0,112.0,2024-01-04,Máquina de Corte de Borracha,0.0
16176,PowerSteel Equipamentos,YUJFE1UM0U,110.0,0.0,0.0,110.0,2024-01-04,Máquina de Corte de Borracha,0.0
16177,PowerSteel Equipamentos,ISFICD1HB5,74.0,0.0,0.0,74.0,2024-01-04,Máquina de Corte de Borracha,0.0
16178,PowerSteel Equipamentos,4ZI3T5EBB0,45.0,0.0,0.0,45.0,2024-01-04,Máquina de Corte de Borracha,0.0
16179,PowerSteel Equipamentos,HOTZ0ER8I3,105.0,0.0,0.0,105.0,2024-01-04,Máquina de Corte de Borracha,0.0
16180,PowerSteel Equipamentos,4UOJ7USDMO,88.0,0.0,0.0,88.0,2024-01-04,Máquina de Corte de Borracha,0.0
16181,PowerSteel Equipamentos,RKBHXURM2Z,114.0,0.0,0.0,114.0,2024-01-04,Máquina de Corte de Borracha,0.0
16182,PowerSteel Equipamentos,6V6F21L1EH,469.0,0.0,0.0,469.0,2024-01-04,Máquina de Corte de Borracha,0.0
16183,PowerSteel Equipamentos,AQ83BAQR2I,59.0,0.0,0.0,59.0,2024-01-04,Máquina de Corte de Borracha,0.0
16184,PowerSteel Equipamentos,0J0BHG2QLX,94.0,0.0,0.0,94.0,2024-01-04,Máquina de Corte de Borracha,0.0
16185,PowerSteel Equipamentos,OHXXJ4QY5M,,,,,2024-01-04,Máquina de Corte de Borracha,
16186,PowerSteel Equipamentos,VDACLDTBSE,65.0,0.0,0.0,65.0,2024-01-04,Máquina de Corte de Borracha,0.0
16187,PowerSteel Equipamentos,XNG2D5PM4J,176.0,0.0,0.0,176.0,2024-01-04,Máquina de Corte de Borracha,0.0
16188,PowerSteel Equipamentos,8TC4ELUQ7C,,,,,2024-01-04,Máquina de Corte de Borracha,
16189,PowerSteel Equipamentos,1QNNAW8JY7,45.0,0.0,0.0,45.0,2024-01-04,Máquina de Corte de Borracha,0.0
16190,PowerSteel Equipamentos,P0D8V4ODSJ,79.0,0.0,0.0,79.0,2024-01-04,Máquina de Corte de Borracha,0.0
16191,PowerSteel Equipamentos,I7E092NMY0,77.0,0.0,0.0,77.0,2024-01-04,Máquina de Corte de Borracha,0.0
16192,PowerSteel Equipamentos,9AXCOM3UXM,99.0,0.0,0.0,99.0,2024-01-04,Máquina de Corte de Borracha,0.0
16193,PowerSteel Equipamentos,XJV1LDVXDX,98.0,0.0,0.0,98.0,2024-01-04,Máquina de Corte de Borracha,0.0
16194,PowerSteel Equipamentos,7DKLFTF9L1,76.0,0.0,0.0,76.0,2024-01-04,Máquina de Corte de Borracha,0.0
16195,PowerSteel Equipamentos,TX7EHTIZGX,144.0,0.0,0.0,144.0,2024-01-04,Máquina de Corte de Borracha,0.0
16196,PowerSteel Equipamentos,4CWFBKFQUZ,138.0,0.0,0.0,138.0,2024-01-04,Máquina de Corte de Borracha,0.0
16197,PowerSteel Equipamentos,280FH9N8XF,128.0,0.0,0.0,128.0,2024-01-04,Máquina de Corte de Borracha,0.0
16198,PowerSteel Equipamentos,N8F8H88MAL,44.0,0.0,0.0,44.0,2024-01-04,Máquina de Corte de Borracha,0.0
16199,PowerSteel Equipamentos,UK36XTO1VK,,,,,2024-01-04,Máquina de Corte de Borracha,
16200,PowerSteel Equipamentos,K8ZRYLWGGN,128.0,0.0,0.0,128.0,2024-01-04,Máquina de Corte de Borracha,0.0
16201,PowerSteel Equipamentos,XHC2EHJI7N,44.0,0.0,0.0,44.0,2024-01-04,Máquina de Corte de Borracha,0.0
16202,PowerSteel Equipamentos,K8MIZIWGLJ,82.0,0.0,0.0,82.0,2024-01-04,Máquina de Corte de Borracha,0.0
16203,PowerSteel Equipamentos,7N7LHP5LQ6,48.0,0.0,0.0,48.0,2024-01-04,Máquina de Corte de Borracha,0.0
16204,PowerSteel Equipamentos,GJMK1X2YWT,87.0,0.0,0.0,87.0,2024-01-04,Máquina de Corte de Borracha,0.0
16205,PowerSteel Equipamentos,EADL156N6P,121.0,0.0,0.0,121.0,2024-01-04,Máquina de Corte de Borracha,0.0
16206,PowerSteel Equipamentos,AHH97DFI5U,102.0,0.0,0.0,102.0,2024-01-04,Máquina de Corte de Borracha,0.0
16207,PowerSteel Equipamentos,O59UBR1OP0,91.0,0.0,0.0,91.0,2024-01-04,Máquina de Corte de Borracha,0.0
16208,PowerSteel Equipamentos,RKAYEEICGU,60.0,0.0,0.0,60.0,2024-01-04,Máquina de Corte de Borracha,0.0
16209,PowerSteel Equipamentos,OOL3UGEGMQ,35.0,0.0,0.0,35.0,2024-01-04,Máquina de Corte de Borracha,0.0
16210,PowerSteel Equipamentos,VCMCDIAX3R,83.0,0.0,0.0,83.0,2024-01-04,Máquina de Corte de Borracha,0.0
16211,PowerSteel Equipamentos,1SMJS10SD7,160.0,0.0,0.0,160.0,2024-01-04,Máquina de Corte de Borracha,0.0
16212,PowerSteel Equipamentos,CT4T5XUZIJ,,,,,2024-01-04,Máquina de Corte de Borracha,
16213,PowerSteel Equipamentos,MEFWEOVACB,70.0,0.0,0.0,70.0,2024-01-04,Máquina de Corte de Borracha,0.0
